Host Id,Host Since,Namefixed ,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
5013760,8/2/2013,Living Room Couch In 1Br Apt,Living Room couch in 1BR Apt,Manhattan,Apartment,90,Private room,10022,1,1,10,85,94
5017190,8/2/2013,Williamsburg Garden Apartment,Williamsburg Garden Apartment,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,14,175,93
5017190,8/2/2013,Central Williamsburg With Garden,Central Williamsburg with Garden,Brooklyn,Apartment,90,Private room,11211,1,1,32,95,94
5017366,8/2/2013,Charming West Village Studio,Charming West Village studio,Manhattan,Apartment,80,Entire home/apt,10014,1,1,1,200,80
5017519,8/2/2013,Quiet Room Next To Central Park,Quiet room next to Central Park,Manhattan,Apartment,90,Private room,10023,1,1,2,115,90
5017967,8/2/2013,Stunning Lofty Studio In West Vill,Stunning Lofty Studio in West Vill.,Manhattan,Apartment,100,Entire home/apt,10014,1,1,2,225,100
5018907,8/2/2013,Gorgeous 2 Fl Apt In1887 Brownstone,Gorgeous 2 Fl Apt in1887 Brownstone,Brooklyn,Apartment,95,Entire home/apt,11215,5,1,7,150,97
5019619,8/2/2013,Clean Les Home,CLEAN LES HOME,Manhattan,Apartment,85,Private room,10002,1,1,4,75,85
5020478,9/2/2013,Beautiful & Unique,Beautiful & Unique,Brooklyn,Apartment,90,Entire home/apt,11210,1,1,34,170,94
5024574,9/2/2013,Lovely And Spacious Brooklyn Home,Lovely and spacious Brooklyn home,Brooklyn,Apartment,90,Entire home/apt,11225,1,1,14,95,93
5025046,9/2/2013,Great Extra Room In Shared Hk Apt,Great Extra Room in Shared HK Apt.,Manhattan,Apartment,95,Private room,10019,1,1,35,125,97
5025692,9/2/2013,Spacious 2 Bdrm Heart Of Manhattan,Spacious 2 BDRM heart of manhattan,Manhattan,Apartment,100,Entire home/apt,10036,2,1,6,255,100
5025809,9/2/2013,Bright And Spacious In Trendy Area,Bright and Spacious in Trendy Area,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,1,100,100
5025813,9/2/2013,Huge Studio Right By Central Park,HUGE studio right by Central Park,Manhattan,Apartment,100,Entire home/apt,10025,2,1,2,189,100
5026114,9/2/2013,Lively Loft Ii,Lively loft II,Brooklyn,Loft,85,Private room,11206,1,1,40,69,86
5026114,9/2/2013,Lively Loft,Lively loft,Brooklyn,Loft,85,Private room,11206,1,1,93,49,88
5029851,10/2/2013,Room With A Loft Bed Near The Park,Room with a loft bed near the park,Manhattan,Apartment,80,Private room,10029,1,1,11,50,80
5032113,10/2/2013,"Elegant 3Bdr Apt, Great Location","elegant 3bdr apt, great location",Bronx,House,95,Entire home/apt,10462,3,1,9,110,98
5032943,10/2/2013,"Modern Midtown Apt, Close To Moma","Modern Midtown Apt, close to MoMA",Manhattan,Apartment,90,Entire home/apt,10022,2,1,2,195,90
5033046,10/2/2013,Beautiful Apartment,Beautiful Apartment,Manhattan,Apartment,95,Entire home/apt,10128,1,1,16,250,96
5033495,10/2/2013,New Listing 1Bd In Chelsea,NEW LISTING 1BD in Chelsea,Manhattan,Apartment,90,Entire home/apt,10011,1,1,49,185,92
5036697,10/2/2013,Beautiful Spacious Midtown East Apt,Beautiful Spacious Midtown East Apt,Manhattan,Apartment,100,Private room,10022,1,1,1,70,100
5038709,10/2/2013,"Modern 1 Br, Just Off L Train","MODERN 1 BR, JUST OFF L TRAIN",Brooklyn,Apartment,100,Entire home/apt,11211,1,1,2,220,100
5039100,10/2/2013,"Charming 1Br, 18 Minutes From City","Charming 1BR, 18 Minutes from City",Brooklyn,Apartment,100,Entire home/apt,11221,2,1,1,98,100
5040075,10/2/2013,85'X6' Room Near Time Sq/Penn Sta,8.5'x6' ROOM NEAR TIME SQ/PENN STA,Manhattan,Apartment,90,Private room,10018,1,1,45,115,93
5040075,10/2/2013,Near Time Sq Large Private Ny Room,NEAR TIME SQ LARGE PRIVATE NY ROOM,Manhattan,Apartment,90,Private room,10018,1,1,1,200,94
5040075,10/2/2013,Highly Rated Convenient Ny Futon,HIGHLY RATED CONVENIENT NY FUTON,Manhattan,Apartment,90,Shared room,10018,1,1,130,65,92
5040385,10/2/2013,South Street Seaport Studio Loft,South Street Seaport Studio Loft,Manhattan,Apartment,100,Entire home/apt,10038,1,1,2,200,100
5040970,10/2/2013,"Room In Family Home, With Breakfast","Room in Family Home, with Breakfast",Brooklyn,Bed & Breakfast,95,Private room,11221,1,1,6,108,96
5048868,11/2/2013,2Br East Village Very Spacious Apt,2Br East Village VERY Spacious Apt.,Manhattan,Apartment,85,Entire home/apt,10009,2,1,71,335,87
5050537,11/2/2013,Charming And Spacious Garden Apt,Charming and Spacious Garden Apt,Brooklyn,Apartment,60,Entire home/apt,11216,1,1,1,79,60
5052083,11/2/2013,Artful Duplex In Upscale Townhouse,Artful Duplex in Upscale Townhouse,Manhattan,Apartment,90,Entire home/apt,10024,2,1,13,240,92
5052897,11/2/2013,Clean Furnished Room Near 125Th St,Clean Furnished Room Near 125th St.,Manhattan,Apartment,100,Private room,10027,1,1,4,45,100
5053135,11/2/2013,Room For 2 With Cozy Backyard,Room for 2 with Cozy Backyard,Brooklyn,Apartment,90,Private room,11216,1,1,4,60,90
5053135,11/2/2013,Spacious Room In Brooklyn For 2,Spacious Room in Brooklyn for 2,Brooklyn,Apartment,95,Private room,11216,1,1,29,60,96
5056514,12/2/2013,Location Location,Location Location,Manhattan,Apartment,90,Entire home/apt,10003,1,1,2,170,90
5058803,12/2/2013,Spacious Brownstone Garden Apt,Spacious Brownstone Garden Apt.,Brooklyn,Apartment,100,Entire home/apt,11238,2,1,2,125,100
5060965,12/2/2013,Bright Studio 1 Min Walkingto Metro,Bright Studio 1 Min walkingto Metro,Queens,Apartment,100,Entire home/apt,11373,1,1,1,64,100
5062170,12/2/2013,Modern Luxury West Village 1Br,Modern Luxury West Village 1BR,Manhattan,Apartment,100,Entire home/apt,10014,1,1,5,300,100
5062209,12/2/2013,Ues Apt Steps From Central Park,UES APT steps from Central Park,Manhattan,Apartment,100,Entire home/apt,10029,1,1,3,180,100
5062254,12/2/2013,Bushwick Loft,Bushwick Loft,Brooklyn,Loft,100,Entire home/apt,11237,1,1,9,175,100
5063676,12/2/2013,Sunny & Quiet 2Bdrm (KidFriendly,Sunny & Quiet 2-Bdrm (Kid-friendly),Manhattan,Apartment,90,Entire home/apt,10027,1,1,11,160,90
5065078,12/2/2013,Cozy Village 1Br Near Park/Subway,Cozy Village 1BR near Park/Subway,Manhattan,Apartment,95,Entire home/apt,10012,2,1,8,189,97
5065562,12/2/2013,Charming Studio In Best Location,Charming studio in BEST location,Manhattan,Apartment,85,Entire home/apt,10036,1,1,20,175,88
5065679,12/2/2013,Enjoy My Drama Free Home  ,Enjoy my drama free home  :),Manhattan,Apartment,90,Private room,10030,1,1,11,87,92
5067193,12/2/2013,Queen Sized Bunk In Treehouse/Nyc,QUEEN Sized BUNK in Treehouse/NYC,Manhattan,Treehouse,85,Shared room,10075,3,1,11,108,86
5067193,12/2/2013,Single Sized Bunk In Treehouse/Nyc,SINGLE Sized BUNK in Treehouse/NYC,Manhattan,Treehouse,85,Shared room,10075,3,1,25,95,89
5067783,12/2/2013,Duplex Loft In Hell'S Kitchen,Duplex Loft in Hell's Kitchen,Manhattan,Apartment,100,Entire home/apt,10019,2,1,7,225,100
5072123,13/2/2013,Fort Greene Jewel,Fort Greene Jewel,Brooklyn,Apartment,95,Entire home/apt,11217,1,1,29,165,96
5073548,13/2/2013,Gorgeous On Park In East Village,Gorgeous ON park in East Village,Manhattan,Apartment,95,Private room,10009,1,1,4,125,95
5074179,13/2/2013,Breathtaking Panoramic Views,Breathtaking Panoramic Views,Manhattan,Apartment,100,Entire home/apt,10018,1,1,24,300,100
5074556,13/2/2013,Huge Lower East Side Loft,Huge Lower East Side Loft,Manhattan,Apartment,85,Entire home/apt,10002,3,1,38,280,86
5074654,13/2/2013,East Village Ny Apartment,East Village NY apartment.,Manhattan,Apartment,90,Entire home/apt,10009,2,1,2,189,90
5074654,13/2/2013,One Bedroom Apartment In Chelsea,One Bedroom Apartment in Chelsea,Manhattan,Apartment,90,Entire home/apt,10011,2,1,9,195,93
5074654,13/2/2013,East Village Gay Friendly Dbl Room,East Village Gay Friendly Dbl Room,Manhattan,Apartment,90,Private room,10009,1,1,149,100,90
5074654,13/2/2013,Bedroom In The Heart Of Chelsea,Bedroom in the heart of Chelsea,Manhattan,Apartment,100,Private room,10011,1,1,2,125,100
5076827,13/2/2013,Behind The Red Door I,Behind the Red Door I,Manhattan,Apartment,95,Entire home/apt,10027,2,1,42,150,96
5076827,13/2/2013,Behind The Red Door Ii,Behind the Red Door II,Manhattan,Apartment,90,Entire home/apt,10027,2,1,48,150,94
5076861,13/2/2013,Brooklyn Loft,Brooklyn Loft,Brooklyn,Apartment,90,Entire home/apt,11222,1,1,5,150,92
5077854,13/2/2013,Pristine One Bed In East Village,Pristine one bed in East Village,Manhattan,Apartment,95,Shared room,10009,2,1,36,155,98
5079103,13/2/2013,Your Home In Williamsburg,Your home in Williamsburg,Brooklyn,Apartment,90,Private room,11211,1,1,45,115,94
5079803,13/2/2013,Your Perfect Room  In Tribeca/Soho,your perfect room  in Tribeca/Soho,Manhattan,Apartment,90,Private room,10013,1,1,5,95,90
5080182,13/2/2013,Quiet Private Room In Gorgeous Apt,Quiet private room in Gorgeous Apt,Brooklyn,Apartment,90,Private room,11206,1,1,68,75,94
5080439,14/2/2013,Clean And Cozy Room In Harlem,Clean and cozy room in Harlem,Manhattan,Apartment,95,Private room,10039,2,1,8,75,98
5081260,14/2/2013,Prime Apt On St Marks In E Vil,Prime Apt. on St. Marks in E. Vil.,Manhattan,Apartment,90,Entire home/apt,10003,2,1,6,250,90
5081260,14/2/2013,Prime E Village At St Marks Place,Prime E. Village at St. Marks Place,Manhattan,Apartment,95,Entire home/apt,10003,2,1,15,265,97
5083927,14/2/2013,Spacious 1 Bdroom Apt East Village,Spacious 1 bdroom apt East Village,Manhattan,Apartment,100,Entire home/apt,10009,2,1,3,190,100
5084336,14/2/2013,Amazing Studio In Williamsburg,Amazing Studio in Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,7,250,100
5084981,14/2/2013,Zen Plant Oasis,ZEN PLANT OASIS,Queens,Apartment,90,Entire home/apt,11103,3,1,84,119,93
5085586,14/2/2013,Trendy Apartment/Great Location,Trendy Apartment/Great Location,Manhattan,Apartment,90,Entire home/apt,10001,2,1,8,245,93
5085586,14/2/2013,Trendy Apartment/Great Location,Trendy Apartment/Great Location,Manhattan,Apartment,95,Entire home/apt,10001,2,1,17,245,95
5085586,14/2/2013,Trendy/Fun Large Central Apartment,Trendy/Fun Large Central Apartment,Manhattan,Apartment,85,Entire home/apt,10001,2,1,37,235,86
5087034,14/2/2013,2 Bed/2Bath Lux Apt,2 BED/2BATH LUX APT,Manhattan,Apartment,95,Entire home/apt,10036,2,1,4,310,95
5091072,14/2/2013,Bright 1 Bedroom Lower East Side,bright 1 bedroom lower east side,Manhattan,Apartment,75,Entire home/apt,10009,2,1,39,247,77
5091072,14/2/2013,Bright Luxury 1Bedroom East Village,Bright Luxury 1Bedroom East Village,Manhattan,Apartment,85,Entire home/apt,10009,3,1,4,190,87
5091072,14/2/2013,Private Sunny Room Lower East,Private Sunny Room Lower East,Manhattan,Apartment,85,Private room,10009,1,1,15,80,85
5091087,14/2/2013,Comfy Couch In Spacious Studio,Comfy couch in spacious studio,Manhattan,Apartment,95,Shared room,10001,1,1,12,85,97
5091221,14/2/2013,Upper East Side Studio W/ Doorman,Upper East Side Studio w/ Doorman,Manhattan,Apartment,100,Entire home/apt,10128,1,1,1,150,100
5097458,15/2/2013,Nice Furnished Room Ground Floor,nice furnished room ground floor,Brooklyn,Apartment,85,Private room,11211,1,1,8,70,88
5098623,15/2/2013,Brooklyn Bed Stuy Room & Patio,Brooklyn Bed Stuy Room & Patio,Brooklyn,Apartment,90,Private room,11205,1,1,3,68,93
5098623,15/2/2013,Sunny Brooklyn Room & Patio,Sunny Brooklyn Room & Patio,Brooklyn,Apartment,90,Private room,11205,1,1,9,68,94
5099844,15/2/2013,"Huge, Sunny Bedroom With Park Views","huge, sunny bedroom with park views",Brooklyn,Apartment,95,Private room,11225,1,1,10,70,96
5099930,15/2/2013,Charming West Village Alcove Studio,Charming West Village alcove studio,Manhattan,Apartment,80,Entire home/apt,10014,1,1,6,180,83
5100218,15/2/2013,"Private Room Uptown Nyc, W/ Subway","Private Room Uptown NYC, w/ Subway",Manhattan,Apartment,100,Private room,10027,1,1,2,52,100
5101374,15/2/2013,Charming West Village 1 Bedroom,Charming West Village 1 Bedroom,Manhattan,Apartment,100,Entire home/apt,10014,1,1,1,255,100
5102579,16/2/2013,Large & Sunny Apt In Prime Location,Large & Sunny Apt in Prime Location,Brooklyn,Apartment,90,Entire home/apt,11217,2,1,3,99,93
5107338,16/2/2013,Big 1 Bdr Full Kitchen Wash Heights,Big 1 Bdr Full Kitchen Wash Heights,Manhattan,Apartment,80,Entire home/apt,10033,1,1,23,92,84
5107900,16/2/2013,Cute Little Studio On Les Manhattan,Cute little studio on LES Manhattan,Manhattan,Apartment,95,Entire home/apt,10002,1,1,24,165,95
5109475,16/2/2013,"1Bedroom, Seconds From L Train","1Bedroom, Seconds from L train",Brooklyn,Apartment,90,Private room,11237,1,1,32,94,94
5110818,16/2/2013,Dumbo Loft With A Beautiful View,Dumbo Loft With A Beautiful View,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,11,90,91
5117684,17/2/2013,Cozy Times Square/Hells Kitchen 3Bd,Cozy Times Square/Hells Kitchen 3BD,Manhattan,Apartment,90,Entire home/apt,10036,5,1,6,345,90
5117939,17/2/2013,Urban Holiday,Urban Holiday...,Brooklyn,Apartment,85,Entire home/apt,11233,3,1,40,100,89
5120089,17/2/2013,Private Room Near Statue Of Liberty,Private Room near Statue of Liberty,Manhattan,Apartment,95,Private room,10006,2,1,8,120,97
5120616,17/2/2013,New & Cozy With Rooftop Views,New & Cozy with Rooftop Views,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,3,140,93
5121869,17/2/2013,Stylish  Roomy 1Br In Midtown,Stylish  Roomy 1BR in Midtown,Manhattan,Apartment,85,Entire home/apt,10016,1,1,27,240,87
5122041,17/2/2013,1 Bdrm Apt In Williamsburg,1 bdrm apt in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,6,160,97
5124323,17/2/2013,Bright & Homely Family Apt Nr Park,Bright & homely family apt nr park,Brooklyn,Apartment,100,Entire home/apt,11215,2,1,5,160,100
5125213,17/2/2013,Classic Manhattan Style,Classic Manhattan Style,Manhattan,Apartment,100,Private room,10027,1,1,4,80,100
5125398,17/2/2013,Hudson River Luxury One Bedroom,Hudson River Luxury One Bedroom,Manhattan,Apartment,85,Entire home/apt,10031,2,1,17,254,87
5125881,17/2/2013,Nature Inspired Oasis In Brooklynny,Nature Inspired Oasis in BrooklynNY,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,2,255,100
5125881,17/2/2013,Nature Inspired Oasis In Brooklyn,Nature Inspired Oasis in Brooklyn,Brooklyn,Apartment,100,Private room,11211,1,1,1,120,100
5125881,17/2/2013,Nature Inspired Oasis In Brooklyn,Nature Inspired Oasis in Brooklyn*,Brooklyn,Apartment,100,Private room,11211,1,1,1,110,100
5130945,18/2/2013,Bright Modern Chelsea Apartment,Bright Modern Chelsea Apartment,Manhattan,Apartment,100,Entire home/apt,10011,2,1,1,650,100
5132019,18/2/2013,Spacious Studio In Gramercy,Spacious Studio in Gramercy,Manhattan,Apartment,100,Entire home/apt,10010,1,1,11,195,100
5132658,18/2/2013,Charming 1 Bd Apartment Upper East,Charming 1 BD apartment Upper East,Manhattan,Apartment,95,Entire home/apt,10029,2,1,9,140,96
5132930,18/2/2013,Beautiful & Bright On Bedford Ave,Beautiful & Bright on Bedford Ave,Brooklyn,Apartment,90,Private room,11211,1,1,31,85,94
5132930,18/2/2013,Beautiful & Cozy On Bedford Ave,Beautiful & Cozy on Bedford Ave,Brooklyn,Apartment,90,Private room,11211,1,1,24,80,92
5132930,18/2/2013,Great Spot Right On Bedford Ave,Great spot right on Bedford Ave,Brooklyn,Apartment,90,Private room,11211,1,1,24,70,90
5133495,18/2/2013,Cozy Studio In Park Slope,Cozy Studio in Park Slope,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,4,150,100
5138013,18/2/2013,Soho Oh Yes Perfect 1 Bedroom,SOHO OH YES PERFECT 1 BEDROOM,Manhattan,Apartment,100,Entire home/apt,10013,1,1,1,200,100
5140244,19/2/2013,Lovely Uws 1 Br Best Neighborhood,Lovely UWS 1 BR- best neighborhood,Manhattan,Apartment,90,Entire home/apt,10024,1,1,1,199,94
5140339,19/2/2013,Spacious & Sunny Home In Bushwick,Spacious & Sunny Home in Bushwick,Brooklyn,Apartment,80,Private room,11249,1,1,3,89,80
5144986,19/2/2013,Cozy 1Br In A Great Location,Cozy 1Br in a great location,Manhattan,Apartment,90,Entire home/apt,10003,1,1,4,155,90
5145317,19/2/2013,Private Room & Bath W/City Views,Private Room & Bath w/City Views,Brooklyn,Apartment,90,Private room,11238,1,1,76,75,93
5146012,19/2/2013,"Charming, Quiet 1Br Uws, Great Deck","Charming, Quiet 1BR UWS, Great Deck",Manhattan,Apartment,95,Entire home/apt,10023,1,1,29,225,98
5148796,19/2/2013,Splendid 1 Bdrm In West Village Nyc,Splendid 1 bdrm in West Village NYC,Manhattan,Apartment,90,Entire home/apt,10014,1,1,8,149,93
5148966,19/2/2013,3Br Entire Floor Of Great Townhouse,3BR ENTIRE FLOOR of GREAT Townhouse,Brooklyn,Townhouse,100,Entire home/apt,11222,3,1,1,200,100
5149853,19/2/2013,Ues One Bedroom,UES One Bedroom,Manhattan,Apartment,90,Entire home/apt,10021,1,1,3,175,93
5149997,19/2/2013,TwoRoom Studio In Soho,Two-Room Studio in SoHo,Manhattan,Apartment,100,Entire home/apt,10012,2,1,3,125,100
5150243,19/2/2013,Private Room In Exposed Brick Apt,PRIVATE ROOM IN EXPOSED BRICK APT,Brooklyn,Apartment,95,Private room,11216,1,1,9,60,96
5151494,19/2/2013,Upper East Side 1 Br/Studio,Upper East Side 1 BR/Studio,Manhattan,Apartment,95,Private room,10075,1,1,11,115,96
5152469,19/2/2013,Big Room In Les With Stunning View,Big room in LES with stunning view,Manhattan,Apartment,90,Private room,10002,1,1,54,95,91
5152761,19/2/2013,"Charming, Sunny Downtown Studio","Charming, Sunny Downtown Studio",Manhattan,Apartment,90,Entire home/apt,10002,1,1,10,200,94
5153401,19/2/2013,Beautiful Studio At West Village,Beautiful Studio at West Village,Manhattan,Apartment,75,Entire home/apt,10014,1,1,15,140,79
5159449,20/2/2013,Duplex Apt In Stylish Townhome,Duplex apt in Stylish Townhome,Brooklyn,House,100,Entire home/apt,11222,3,1,1,209,100
5159709,20/2/2013,Virgin Mary Marks The Spot,Virgin Mary Marks the Spot,Brooklyn,Apartment,90,Entire home/apt,11206,1,1,7,125,94
5160726,20/2/2013,1 Bedroom Apartment Manhattan,1 Bedroom Apartment Manhattan,Manhattan,Apartment,100,Entire home/apt,10010,2,1,2,225,100
5161972,20/2/2013,Elegant Lg Parkslope 2Bd Brownstone,Elegant LG ParkSlope 2bd Brownstone,Brooklyn,Apartment,85,Entire home/apt,11217,2,1,21,195,89
5162192,20/2/2013,Restored Townhouse Apt W Terrace,Restored townhouse apt w terrace,Manhattan,Apartment,100,Entire home/apt,10024,2,1,3,350,100
5162192,20/2/2013,23 Bedroom Uws Garden Triplex,2-3 bedroom UWS garden triplex,Manhattan,Apartment,60,Entire home/apt,10025,4,1,2,450,60
5164783,20/2/2013,Small One Bedroom In Chelsea,Small one bedroom in Chelsea,Manhattan,Apartment,100,Entire home/apt,10011,1,1,6,175,100
5164854,20/2/2013,Huge One Bedroom Apartment In Nyc,Huge one bedroom apartment in NYC,Manhattan,Apartment,60,Entire home/apt,10037,1,1,6,125,60
5164854,20/2/2013,Big Nice Room In Nyc,Big nice room in NYC,Manhattan,Apartment,70,Private room,10030,1,1,4,55,70
5164854,20/2/2013,Big Nice Room In Nyc,Big nice room in NYC,Manhattan,Apartment,90,Private room,10030,3,1,5,55,90
5164854,20/2/2013,Big Nice Room Is Available 6,Big nice room is available 6,Manhattan,Apartment,70,Private room,10030,1,1,6,60,70
5164854,20/2/2013,Big Room Is Available,Big room is available,Manhattan,Apartment,50,Private room,10030,1,1,2,60,50
5164854,20/2/2013,Cozy Room In Nyc,Cozy room in NYC,Manhattan,Apartment,70,Private room,10030,1,1,2,45,70
5164854,20/2/2013,Cozy Room In Nyc,Cozy room in NYC,Manhattan,Apartment,80,Private room,10030,1,1,5,45,80
5165287,20/2/2013,Private Room For 2 In Bushwick,Private room for 2 in Bushwick,Brooklyn,Loft,100,Private room,11206,1,1,5,75,100
5166070,20/2/2013,Exceptional Space Grand Theater D,Exceptional Space. Grand Theater D.,Manhattan,Apartment,100,Entire home/apt,10036,3,1,2,450,100
5166070,20/2/2013,City View Theater District Space,City View Theater District Space,Manhattan,Apartment,85,Private room,10036,1,1,34,119,87
5166070,20/2/2013,Cozy City View,Cozy City View,Manhattan,Apartment,85,Private room,10036,1,1,31,96,86
5166070,20/2/2013,Grand Theater/Restaurant District,Grand Theater/Restaurant District,Manhattan,Apartment,90,Private room,10036,1,1,14,155,91
5166070,20/2/2013,Home Sweet Home In Nyc,Home sweet home in NYC,Manhattan,Apartment,95,Private room,10036,1,1,98,125,95
5166070,20/2/2013,Master Suite In The Centr Of It All,Master Suite in the centr of it ALL,Manhattan,Apartment,90,Private room,10036,2,1,53,100,91
5166070,20/2/2013,Theater District Home Sweet Home,Theater District Home Sweet Home,Manhattan,Apartment,90,Private room,10036,1,1,84,69,92
5166070,20/2/2013,Vibrant TreeLined St W/Pvt Bath,Vibrant Tree-Lined St w/Pvt. Bath,Manhattan,Apartment,90,Private room,10036,1,1,38,125,90
